datetime,day of week,total,place,angbutter,plain bread,jam,americano,croissant,caffe latte,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,milk tea,gateau chocolat,pandoro,cheese cake,lemon ade,orange pound,wiener,vanila latte,berry ade,tiramisu,merinque cookies,date,time,am_pm,month,day,year
1/23/2020 11:45,Thur,18800,??,1,,,1,1,,1,,,,,,,,,,,,,,,,,1/23/2020,11:45:00,AM,1,23,2020
1/23/2020 12:07,Thur,17800,?? 2?,2,2,,,,,,,,,,,,,,,,,,,,,,1/23/2020,12:07:00,PM,1,23,2020
1/23/2020 14:04,Thur,18600,?? 2?,2,2,,,,,,,,,,,,,,,,,,,,,,1/23/2020,2:04:00,PM,1,23,2020
1/23/2020 14:08,Thur,15000,?? 2?,,1,1,1,,,,1,,,,,,,,,,,,,,,,1/23/2020,2:08:00,PM,1,23,2020
1/23/2020 14:57,Thur,26000,?? 2?,5,,,,,,,,,,,,,,,,,,,,,,,1/23/2020,2:57:00,PM,1,23,2020
1/23/2020 15:26,Thur,27500,??,1,1,1,1,,,,,1,,,,,,,,,,,2,,,,1/23/2020,3:26:00,PM,1,23,2020
1/23/2020 15:53,Thur,14800,?? 2?,1,1,,,,,,,,,,,,,,,,1,,,,,,1/23/2020,3:53:00,PM,1,23,2020
1/24/2020 11:37,Fri,23800,?? 2?,1,1,,,,,,,1,,,,,,,1,,,2,,,,,1/24/2020,11:37:00,AM,1,24,2020
1/24/2020 11:40,Fri,14800,???,1,,,,,,1,,1,,,,,,,,,,,,,,,1/24/2020,11:40:00,AM,1,24,2020
1/24/2020 11:50,Fri,15300,???,1,,1,,,,1,,,,,,,,,,,,1,,,,,1/24/2020,11:50:00,AM,1,24,2020
1/26/2020 11:07,Sun,14800,???,1,,,,,,1,,1,,,,,,,,,,,,,,,1/26/2020,11:07:00,AM,1,26,2020
1/26/2020 12:16,Sun,15000,???,,1,,,1,,,,,,,,,,,,,,2,,,,,1/26/2020,12:16:00,PM,1,26,2020
1/26/2020 12:30,Sun,14800,?? 3?,1,1,,,,,,,,,,,,,,,,1,,,,,,1/26/2020,12:30:00,PM,1,26,2020
1/26/2020 12:36,Sun,28100,?? 2?,2,,,,2,,1,,,,,,,,,1,,,,,,,,1/26/2020,12:36:00,PM,1,26,2020
1/26/2020 12:50,Sun,34900,?? 1?,3,1,,,2,,,2,,,,,,,,,,,,,,,,1/26/2020,12:50:00,PM,1,26,2020
1/26/2020 13:09,Sun,18000,?? 3?,,1,,,1,,,,,1,,,,,,,,,,,1,,,1/26/2020,1:09:00,PM,1,26,2020
1/26/2020 15:53,Sun,16800,?? 3?,1,,,,,,1,,,,,,,,1,,,,,,,,,1/26/2020,3:53:00,PM,1,26,2020
1/27/2020 11:02,Mon,21600,???,1,,,,,,1,,,,,,1,,,,,,,,,,,1/27/2020,11:02:00,AM,1,27,2020
1/27/2020 12:17,Mon,27600,?? 2?,2,,,,1,,,2,,,,,,,,,,1,,,,,,1/27/2020,12:17:00,PM,1,27,2020
1/27/2020 12:32,Mon,21800,???,1,,,,2,,,,2,,,,,,,,,,,,,,,1/27/2020,12:32:00,PM,1,27,2020
1/27/2020 12:57,Mon,20300,????,1,,,1,,,1,,,,,,,,,1,,,,,,,,1/27/2020,12:57:00,PM,1,27,2020
1/27/2020 13:29,Mon,26000,?? 1?,,,,,1,,1,1,,,,,,,1,1,,,1,,,,,1/27/2020,1:29:00,PM,1,27,2020
1/27/2020 13:29,Mon,20100,??,2,,,,,,,1,,,,,,,1,,,,,,,,,1/27/2020,1:29:00,PM,1,27,2020
1/27/2020 13:31,Mon,20600,?? 2?,2,,,,,,1,,,,,,,,1,,,,,,,,,1/27/2020,1:31:00,PM,1,27,2020
1/29/2020 11:09,Wed,15300,??,1,,,1,,,1,,,,,,,,,,,,,,,,,1/29/2020,11:09:00,AM,1,29,2020
1/29/2020 11:46,Wed,17500,???,,2,,,,,1,1,,,,,,,,,,,,,,,,1/29/2020,11:46:00,AM,1,29,2020
1/29/2020 12:23,Wed,14800,??,,,,,,,,,,1,,,,1,,,,1,,,,,,1/29/2020,12:23:00,PM,1,29,2020
1/29/2020 12:23,Wed,15100,?? 1?,2,1,,,,,,,,,,,,,,,,,,,,,,1/29/2020,12:23:00,PM,1,29,2020
1/29/2020 14:07,Wed,15800,??,1,,,,,,,,,,,,,,1,,,,,1,,,,1/29/2020,2:07:00,PM,1,29,2020
1/29/2020 15:31,Wed,25900,?? 2?,3,,,,,,1,,,,,,,,,,,,2,,,,,1/29/2020,3:31:00,PM,1,29,2020
1/30/2020 11:43,Thur,23300,???,2,,,,1,,,1,,,,,,,,,,,,,,,1,1/30/2020,11:43:00,AM,1,30,2020
1/30/2020 11:53,Thur,28800,?? 2?,1,,,1,,1,2,,,,,,,,,,,,,,1,,,1/30/2020,11:53:00,AM,1,30,2020
1/30/2020 11:54,Thur,42900,?? 3?,3,,,,3,,,,2,,,,,,,,,2,,,,,,1/30/2020,11:54:00,AM,1,30,2020
1/30/2020 12:15,Thur,34300,????,1,2,,,1,,,1,1,1,,,,,,1,,,,,,,,1/30/2020,12:15:00,PM,1,30,2020
1/30/2020 12:26,Thur,26600,??,2,1,,1,1,,,1,,,,,,,,,,,,,,,,1/30/2020,12:26:00,PM,1,30,2020
1/30/2020 13:20,Thur,29600,?? 3?,2,,,,,,2,,,,,,2,,,,,,,,,,,1/30/2020,1:20:00,PM,1,30,2020
1/30/2020 14:26,Thur,23300,?? 2?,2,1,,,,,,,,,,,1,,,,1,,,,,,,1/30/2020,2:26:00,PM,1,30,2020
1/30/2020 14:27,Thur,16000,?? 1?,,1,,,1,1,,,,,,,,,,,,,1,,,,,1/30/2020,2:27:00,PM,1,30,2020
1/30/2020 15:15,Thur,21100,?? 2?,2,,1,,1,,,,,,,,1,,,,,,,,,,,1/30/2020,3:15:00,PM,1,30,2020
1/31/2020 11:11,Fri,16800,???,1,,,,,,,,,,,,,,1,,,,,,1,,,1/31/2020,11:11:00,AM,1,31,2020
1/31/2020 11:17,Fri,15300,?? 2?,1,2,1,,,,,,,,,,,,,,,,,,,,,1/31/2020,11:17:00,AM,1,31,2020
1/31/2020 11:21,Fri,19800,??,1,1,,,,,1,,,,,,,,,1,,,,,,,,1/31/2020,11:21:00,AM,1,31,2020
1/31/2020 11:32,Fri,22500,??,,1,,,,,,,1,2,,,,,1,,,,,,,,,1/31/2020,11:32:00,AM,1,31,2020
1/31/2020 12:06,Fri,14800,?? 2?,1,1,,,,,1,,,,,,,,,,,,,,,,,1/31/2020,12:06:00,PM,1,31,2020
1/31/2020 12:36,Fri,29900,?? 1?,3,,,,,,,,,,,,1,,,,,2,,,,,,1/31/2020,12:36:00,PM,1,31,2020
1/31/2020 13:09,Fri,20300,???,1,,,,,,1,,1,1,,,,,,,,,,,,,,1/31/2020,1:09:00,PM,1,31,2020
1/31/2020 13:39,Fri,15000,??,,,,1,,,1,,,,,,,,,,,1,,,,,,1/31/2020,1:39:00,PM,1,31,2020
1/31/2020 13:47,Fri,15000,??,,2,1,,,,,,,,,,,,,,,,,1,,,,1/31/2020,1:47:00,PM,1,31,2020
1/31/2020 14:15,Fri,16800,???,1,,,,,,1,,,,,,,,,,,1,,,,,,1/31/2020,2:15:00,PM,1,31,2020
1/31/2020 16:45,Fri,15000,?? 3?,,1,,,,,,,,,,,,,,1,,1,,,,,,1/31/2020,4:45:00,PM,1,31,2020
2/1/2020 11:05,Sat,15100,???,2,,,,1,,,,,,,,,,,,,,,,,,,2/1/2020,11:05:00,AM,2,1,2020
2/1/2020 12:56,Sat,17300,?? 3?,1,1,,,1,,,,1,,,,,,,,,,,,,,,2/1/2020,12:56:00,PM,2,1,2020
2/1/2020 13:18,Sat,15300,?? 3?,1,,,,,,1,1,,,,,,,,,,,,,,,,2/1/2020,1:18:00,PM,2,1,2020
2/1/2020 13:42,Sat,19300,?? 3?,1,1,,,,,1,,,,,,,,,,,,,1,,,,2/1/2020,1:42:00,PM,2,1,2020
2/1/2020 13:50,Sat,23600,?? 1?,1,,,,,,1,1,,,,,,1,,,,,,1,,,,2/1/2020,1:50:00,PM,2,1,2020
2/1/2020 14:06,Sat,15800,?? 2?,1,,,,,,1,,,,,,1,,,,,,,,,,,2/1/2020,2:06:00,PM,2,1,2020
2/1/2020 14:10,Sat,15300,??,1,1,1,,,,,,1,,,,,,,,,,,,,,,2/1/2020,2:10:00,PM,2,1,2020
2/1/2020 15:40,Sat,32400,?? 3?,3,,,,,,,,2,,,,,,,,,2,,,,,,2/1/2020,3:40:00,PM,2,1,2020
2/1/2020 15:49,Sat,19600,?? 1?,2,,,2,,,,,,,,,,,,,,,,,,,,2/1/2020,3:49:00,PM,2,1,2020
2/2/2020 11:05,Sun,15000,??,,2,,,,,,,1,,,,,,,,,,1,,,,,2/2/2020,11:05:00,AM,2,2,2020
2/2/2020 11:05,Sun,19300,??,1,,,,,,1,,1,,,,,,,,,1,,,,,,2/2/2020,11:05:00,AM,2,2,2020
2/2/2020 11:32,Sun,22300,?? 2?,1,2,1,,2,,,,,,,,,,,,,,,,,,,2/2/2020,11:32:00,AM,2,2,2020
2/2/2020 11:34,Sun,15800,?? 1?,1,,,,,,1,,,,,,,,1,,,,,,,,,2/2/2020,11:34:00,AM,2,2,2020
2/2/2020 11:49,Sun,30800,???,1,1,,2,2,,,,,,,,,,,,,1,,,,,,2/2/2020,11:49:00,AM,2,2,2020
2/2/2020 12:06,Sun,21400,???,3,,,,,,,1,,,,,,,,,,,,,,,,2/2/2020,12:06:00,PM,2,2,2020
2/2/2020 12:17,Sun,16800,???,1,,,,,,1,,,,,,,,1,,,,,,,,,2/2/2020,12:17:00,PM,2,2,2020
2/2/2020 12:18,Sun,16000,?? 2?,,1,,,3,,,,,,,,,,,,,,,,,,,2/2/2020,12:18:00,PM,2,2,2020
2/2/2020 12:21,Sun,18300,??,1,2,,,,,,,,1,,,,,,,,,,,,,,2/2/2020,12:21:00,PM,2,2,2020
2/2/2020 12:24,Sun,15300,?? 1?,1,,,,,,1,,,,,,,,,,,,,,,,1,2/2/2020,12:24:00,PM,2,2,2020
2/2/2020 12:42,Sun,17300,?? 3?,1,2,,,,,,,1,,,,,,,,,,,,,,,2/2/2020,12:42:00,PM,2,2,2020
2/2/2020 13:10,Sun,17800,???,1,1,,1,1,,,,,,,,,,,,,,,,,,,2/2/2020,1:10:00,PM,2,2,2020
2/2/2020 13:31,Sun,14500,?? 1?,,1,,,,,1,,,,,,,,,,,1,,,,,,2/2/2020,1:31:00,PM,2,2,2020
2/2/2020 13:33,Sun,19300,?? 3?,1,,,,1,,1,,,,,,,,,,,1,,,,,,2/2/2020,1:33:00,PM,2,2,2020
2/2/2020 14:16,Sun,15100,??,2,1,,,,,,,,,,,,,,,,,,,,,,2/2/2020,2:16:00,PM,2,2,2020
2/2/2020 14:58,Sun,16100,??,2,,,,,,,,,,,,,,1,,,,,,,,,2/2/2020,2:58:00,PM,2,2,2020
2/2/2020 15:37,Sun,15800,???,1,,,,,,,,,,,,,,1,,,1,,,,,,2/2/2020,3:37:00,PM,2,2,2020
2/2/2020 16:13,Sun,16100,??,2,,,,,,,,,,,,,,1,,,,,,,,,2/2/2020,4:13:00,PM,2,2,2020
2/2/2020 17:29,Sun,19600,??,1,,,,,1,,,,,,,,1,,,,1,,,,,,2/2/2020,5:29:00,PM,2,2,2020
2/3/2020 12:52,Mon,45500,??,8,,,,2,,,,,,,,,,1,,,,,,,,,2/3/2020,12:52:00,PM,2,3,2020
2/3/2020 15:30,Mon,16100,???,2,,,,,,1,,,,,,,,,,,,,,,,,2/3/2020,3:30:00,PM,2,3,2020
2/3/2020 14:26,Mon,16300,?? 2?,1,,,,,,,,,,,,,,,,,1,2,,,,,2/3/2020,2:26:00,PM,2,3,2020
2/3/2020 16:42,Mon,15800,?? 1?,1,,,,,1,1,,,,,,,,,,,,,,,,,2/3/2020,4:42:00,PM,2,3,2020
2/5/2020 11:08,Wed,20600,?? 2?,2,,,,,,2,,,,,,,,,,,,,,,,,2/5/2020,11:08:00,AM,2,5,2020
2/5/2020 11:23,Wed,19800,??,1,1,,,,,,,,1,,,,,,,,,2,,,,,2/5/2020,11:23:00,AM,2,5,2020
2/5/2020 11:48,Wed,34100,??,2,,,,,,2,,,,,,,,2,,,1,,,,,,2/5/2020,11:48:00,AM,2,5,2020
2/5/2020 11:54,Wed,21500,?? 2?,,3,3,,,,,,,,,,,,,,,,,1,,,,2/5/2020,11:54:00,AM,2,5,2020
2/5/2020 11:56,Wed,27600,?? 2?,1,1,1,,1,,,,,,,,,1,1,,,,,,,,,2/5/2020,11:56:00,AM,2,5,2020
2/5/2020 12:07,Wed,21600,???,2,,,,,,,1,,,,,,,,1,,,,,,,,2/5/2020,12:07:00,PM,2,5,2020
2/5/2020 12:32,Wed,16300,??,,,,,,,1,,1,,,,,1,,,,,1,,,,,2/5/2020,12:32:00,PM,2,5,2020
2/5/2020 12:36,Wed,17500,??,,1,,1,1,,1,,,,,,,,,,,,,,,,,2/5/2020,12:36:00,PM,2,5,2020
2/5/2020 13:12,Wed,21300,???,1,,,,,1,1,,,1,,,,,,,,,,,,,,2/5/2020,1:12:00,PM,2,5,2020
2/5/2020 13:48,Wed,14300,?? 3?,1,,,1,,,,,1,,,,,,,,,,,,,,,2/5/2020,1:48:00,PM,2,5,2020
2/5/2020 14:08,Wed,50000,???,10,,,,,,,,,,,,,,,,,,,,,,,2/5/2020,2:08:00,PM,2,5,2020
2/5/2020 15:58,Wed,17300,???,1,,,,,,,,,,,,,,,1,,1,,,,,,2/5/2020,3:58:00,PM,2,5,2020
2/6/2020 11:05,Thur,14500,?? 2?,,,,,1,,1,,,,,,,,,,,1,,,,,,2/6/2020,11:05:00,AM,2,6,2020
2/6/2020 11:13,Thur,15800,?? 2?,1,,,,,,1,,,1,,,,,,,,,,,,,,2/6/2020,11:13:00,AM,2,6,2020
2/6/2020 11:15,Thur,15100,?? 2?,2,,,,1,,,,,,,,,,,,,,,,,,,2/6/2020,11:15:00,AM,2,6,2020
2/6/2020 11:16,Thur,20900,?? 1?,3,,,,,,,,,,,,,,,,,1,,,,,,2/6/2020,11:16:00,AM,2,6,2020
2/6/2020 11:34,Thur,18600,???,2,,,,1,,,,,,,,,,,,,,1,,,,,2/6/2020,11:34:00,AM,2,6,2020
2/6/2020 12:29,Thur,15600,?? 2?,2,,,,,,,1,,,,,,,,,,,,,,,,2/6/2020,12:29:00,PM,2,6,2020
2/6/2020 12:31,Thur,15000,??,,1,1,,1,1,,,,,,,,,,,,,,,,,,2/6/2020,12:31:00,PM,2,6,2020
2/6/2020 12:36,Thur,14800,??,1,1,,,,,1,,,,,,,,,,,,,,,,,2/6/2020,12:36:00,PM,2,6,2020
2/6/2020 13:13,Thur,21300,???,1,,,,,,,,,1,,,,,1,,,1,,,,,,2/6/2020,1:13:00,PM,2,6,2020
2/6/2020 13:31,Thur,18800,??,1,1,,,1,,,,,,,,,,,1,,,,,,,,2/6/2020,1:31:00,PM,2,6,2020
2/6/2020 14:58,Thur,20300,???,1,,,,1,,1,,,,,,,,,,,1,,,,,,2/6/2020,2:58:00,PM,2,6,2020
2/6/2020 15:55,Thur,15300,?? 2?,1,1,1,,,,,,1,,,,,,,,,,,,,,,2/6/2020,3:55:00,PM,2,6,2020
2/7/2020 11:14,Fri,16300,?? 2?,1,,,,,,,,,,,,,,,1,,1,,,,,,2/7/2020,11:14:00,AM,2,7,2020
2/7/2020 11:51,Fri,17800,???,1,,,,1,,,1,1,,,,,,,,,,,,,,,2/7/2020,11:51:00,AM,2,7,2020
2/7/2020 12:39,Fri,33300,?? 1?,1,,,1,,1,,,,,,,,,,,,1,,2,1,,,2/7/2020,12:39:00,PM,2,7,2020
2/7/2020 12:44,Fri,29300,???,,1,1,,1,,,,,,,,,1,,1,1,,,,1,,,2/7/2020,12:44:00,PM,2,7,2020
2/7/2020 12:48,Fri,15800,?? 3?,1,,,,,,,,,,,,,,1,,,,,,1,,,2/7/2020,12:48:00,PM,2,7,2020
2/7/2020 12:56,Fri,17900,?? 2?,1,1,,,,,,,,,,,,2,,,,,,,,,,2/7/2020,12:56:00,PM,2,7,2020
2/7/2020 13:41,Fri,18300,??,1,,,,,,,,2,,,,,,1,,,,,,,,,2/7/2020,1:41:00,PM,2,7,2020
2/7/2020 14:51,Fri,14800,?? 2?,1,1,,,,,,,,,,,,,,,,,,1,,,,2/7/2020,2:51:00,PM,2,7,2020
2/7/2020 15:14,Fri,19300,???,1,,,,,,1,,,,,,,,1,,,,1,,,,,2/7/2020,3:14:00,PM,2,7,2020
2/7/2020 15:34,Fri,21800,??,1,3,,,,,,,,1,,,,,,,,,,,,,,2/7/2020,3:34:00,PM,2,7,2020
2/7/2020 15:40,Fri,26300,??,1,1,,,2,,,,,,,,,,,,,1,,1,,,,2/7/2020,3:40:00,PM,2,7,2020
2/7/2020 16:23,Fri,20000,????,,,,,,,,,,2,,,,,,,,,1,1,,,,2/7/2020,4:23:00,PM,2,7,2020
2/7/2020 16:41,Fri,21800,???,1,1,,,,,,,1,,,,,,,,,1,1,,,,,2/7/2020,4:41:00,PM,2,7,2020
2/7/2020 17:28,Fri,16100,??,2,,,,,,,,,,,,,,,,,,,,,,,2/7/2020,5:28:00,PM,2,7,2020
2/8/2020 11:31,Sat,23600,?? 2?,2,,,2,,,,1,,,,,,,,,,,,,,,,2/8/2020,11:31:00,AM,2,8,2020
2/8/2020 11:57,Sat,14800,?? 1?,1,,,,,,,,1,,,,,,,,,1,,,,,,2/8/2020,11:57:00,AM,2,8,2020
2/8/2020 12:24,Sat,22800,?? 2?,1,1,,,1,,1,,,,,,,,1,,,,,,,,,2/8/2020,12:24:00,PM,2,8,2020
2/8/2020 12:38,Sat,21200,??,4,,,,,,,,,,,,,,,,,,,,,,,2/8/2020,12:38:00,PM,2,8,2020
2/8/2020 12:54,Sat,14800,?? 3?,1,,,,,,,,1,,,,,,1,,,,,,,,,2/8/2020,12:54:00,PM,2,8,2020
2/8/2020 13:01,Sat,24300,?? 2?,1,,,,,,,,1,,,,,,1,1,,1,,,,,,2/8/2020,1:01:00,PM,2,8,2020
2/8/2020 13:14,Sat,25600,????,2,,,,,,,1,1,,,,,,,,,1,,,,,,2/8/2020,1:14:00,PM,2,8,2020
2/8/2020 13:24,Sat,16500,?? 2?,,3,,1,,,,,,,,,,,,,,,,,,,,2/8/2020,1:24:00,PM,2,8,2020
2/8/2020 13:27,Sat,25800,??,1,2,1,,3,,,,,,,,,,,,,,,,,,,2/8/2020,1:27:00,PM,2,8,2020
2/8/2020 14:42,Sat,19800,??,1,2,,,,,,,1,,,,,,,,,,1,,,,,2/8/2020,2:42:00,PM,2,8,2020
2/8/2020 15:22,Sat,22800,?? 1?,1,,,,1,,1,,1,,,,1,,,,,,,,,,,2/8/2020,3:22:00,PM,2,8,2020
2/8/2020 15:24,Sat,20800,???,1,,,,,,1,,,,,,,,,,,1,,,,,1,2/8/2020,3:24:00,PM,2,8,2020
2/9/2020 11:03,Sun,19300,?? 2?,1,,,,,,,,1,,,,,,,,,1,,,1,,,2/9/2020,11:03:00,AM,2,9,2020
2/9/2020 11:03,Sun,30000,???,,,,1,1,,1,1,,,,,,,1,,,,1,,,,1,2/9/2020,11:03:00,AM,2,9,2020
2/9/2020 11:09,Sun,18300,???,1,1,,,,,,,,,,,,,1,,,,1,,,,,2/9/2020,11:09:00,AM,2,9,2020
2/9/2020 11:52,Sun,34300,?? 1?,1,,,2,,,,,1,,,,2,,1,,,,1,,,,,2/9/2020,11:52:00,AM,2,9,2020
2/9/2020 12:16,Sun,20800,???,1,1,1,2,,,,,,,,,,,,,,,,,,,,2/9/2020,12:16:00,PM,2,9,2020
2/9/2020 12:17,Sun,21200,??,4,,,,,,,,,,,,,,,,,,,,,,,2/9/2020,12:17:00,PM,2,9,2020
2/9/2020 12:23,Sun,17300,?? 2?,1,2,,,1,,,,,,,,,,,,,,,,,,,2/9/2020,12:23:00,PM,2,9,2020
2/9/2020 12:33,Sun,19800,??,1,,,1,,,1,,,,,,,,,,,,,1,,,,2/9/2020,12:33:00,PM,2,9,2020
2/9/2020 12:36,Sun,15800,??,1,1,1,1,,,,,,,,,,,,,,,,,,,,2/9/2020,12:36:00,PM,2,9,2020
2/9/2020 12:54,Sun,22300,?? 3?,1,1,2,,,,,,,1,,,,,,,,,,1,,,,2/9/2020,12:54:00,PM,2,9,2020
2/9/2020 13:47,Sun,16300,?? 1?,1,1,1,,,,,,,,,,,,1,,,,,,,,,2/9/2020,1:47:00,PM,2,9,2020
2/9/2020 13:54,Sun,18300,???,1,1,,,1,,1,,,,,,,,,,,,,,,,,2/9/2020,1:54:00,PM,2,9,2020
2/9/2020 14:34,Sun,14000,??,,1,,,,,,1,,,,,,,,,,1,,,,,,2/9/2020,2:34:00,PM,2,9,2020
2/9/2020 15:15,Sun,18500,??,1,1,,,,,,,,,,,,,,,,1,,1,,,,2/9/2020,3:15:00,PM,2,9,2020
2/9/2020 15:48,Sun,24400,??,3,1,,,,,,,,,,,,,,,,,,1,,,,2/9/2020,3:48:00,PM,2,9,2020
2/9/2020 16:07,Sun,16300,?? 3?,1,,,,,,,,,,,,,,,1,,1,,,,,,2/9/2020,4:07:00,PM,2,9,2020
2/9/2020 16:32,Sun,14800,?? 1?,1,,,2,,,,,,,,,,,,,,,,,,,,2/9/2020,4:32:00,PM,2,9,2020
2/10/2020 11:31,Mon,15300,?? 2?,1,,,,,,,1,,,,,,,,,,1,,,,,,2/10/2020,11:31:00,AM,2,10,2020
2/10/2020 11:41,Mon,19300,??,1,,,,,,,,1,1,,,,,,,,1,,,,,,2/10/2020,11:41:00,AM,2,10,2020
2/10/2020 13:24,Mon,15000,???,,1,1,,,,1,,1,,,,,,,,,,,,,,,2/10/2020,1:24:00,PM,2,10,2020
2/10/2020 14:03,Mon,16000,???,,,1,,1,,1,,1,,,,,,,,,,,,,,,2/10/2020,2:03:00,PM,2,10,2020
2/12/2020 11:03,Wed,16800,??,,,,1,,1,,,,,,,,1,,,,,1,,,,,2/12/2020,11:03:00,AM,2,12,2020
2/12/2020 11:04,Wed,15000,?? 2?,,,1,,,,1,,,1,,,,,,,,,1,,,,,2/12/2020,11:04:00,AM,2,12,2020
2/12/2020 11:04,Wed,37600,???,2,,,,,,3,,2,,,,,,1,,,,,,,,,2/12/2020,11:04:00,AM,2,12,2020
2/12/2020 11:12,Wed,16300,???,1,,,1,,1,,,,,,,,,,,,,,,,,,2/12/2020,11:12:00,AM,2,12,2020
2/12/2020 11:19,Wed,21200,??,4,,,,,,,,,,,,,,,,,,,,,,,2/12/2020,11:19:00,AM,2,12,2020
2/12/2020 11:41,Wed,19600,?? 2?,4,,,,,,,,,,,,,,,,,,,,,,,2/12/2020,11:41:00,AM,2,12,2020
2/12/2020 12:10,Wed,19300,???,1,1,,,1,,,,,,,,,,1,,,,,,,,,2/12/2020,12:10:00,PM,2,12,2020
2/12/2020 12:48,Wed,53600,?? 1?,2,,,,3,,,,,,,,6,,,,,1,,,,,,2/12/2020,12:48:00,PM,2,12,2020
2/12/2020 14:09,Wed,31600,????,2,,,,,,,,,,,,,,,,,,,4,,,,2/12/2020,2:09:00,PM,2,12,2020
2/12/2020 14:35,Wed,55200,???,4,,,,1,,4,,2,1,,,,,,,,,,,,,,2/12/2020,2:35:00,PM,2,12,2020
2/12/2020 15:12,Wed,24500,????,1,,,,,,1,3,,,,,,,,,,,,,,,,2/12/2020,3:12:00,PM,2,12,2020
2/12/2020 16:21,Wed,22500,?? 1?,,1,1,,1,,,1,1,,,,,,,,,1,,,,,,2/12/2020,4:21:00,PM,2,12,2020
2/12/2020 17:21,Wed,21300,??,,,,,1,,,1,1,,,,,1,,,,1,,,,,,2/12/2020,5:21:00,PM,2,12,2020
2/13/2020 11:20,Thur,15500,?? 2?,,,,,,,1,,,2,,,,,,,,,,,,,,2/13/2020,11:20:00,AM,2,13,2020
2/13/2020 11:35,Thur,14300,??,1,,,1,,,,,1,,,,,,,,,,,,,,,2/13/2020,11:35:00,AM,2,13,2020
2/13/2020 12:23,Thur,14800,?? 3?,1,,,,,,1,,1,,,,,,,,,,,,,,,2/13/2020,12:23:00,PM,2,13,2020
2/13/2020 12:28,Thur,18300,??,1,,,2,1,,,,,,,,,,,,,,,,,,,2/13/2020,12:28:00,PM,2,13,2020
2/13/2020 14:10,Thur,16100,??,2,,,,,,,,,,,,,,,,,,,1,,,,2/13/2020,2:10:00,PM,2,13,2020
2/13/2020 15:22,Thur,31300,?? 1?,1,,,5,,,,,,,,,,,,,,1,,,,,,2/13/2020,3:22:00,PM,2,13,2020
2/14/2020 12:44,Fri,27300,?? 2?,1,,,2,1,,,,,,,,,,2,,,,,,,,,2/14/2020,12:44:00,PM,2,14,2020
2/14/2020 12:58,Fri,23300,???,,,,,1,,1,,,,,,,1,,,,1,,,,,1,2/14/2020,12:58:00,PM,2,14,2020
2/14/2020 13:06,Fri,16300,??,1,,,,1,,,,1,,,,,,,,,,1,,,,,2/14/2020,1:06:00,PM,2,14,2020
2/14/2020 13:12,Fri,20300,??,1,,,,,,,,,1,,,,,1,,,1,,,,,,2/14/2020,1:12:00,PM,2,14,2020
2/14/2020 13:46,Fri,57500,?? 1?,5,,,,,,3,,,,,,,,,,,4,,,,,,2/14/2020,1:46:00,PM,2,14,2020
2/14/2020 14:16,Fri,16100,??,2,,,,,,,,,,,,1,,,,,,,,,,,2/14/2020,2:16:00,PM,2,14,2020
2/14/2020 14:18,Fri,67000,???,5,,,,,,,,5,,,,,,5,,,,,,,,,2/14/2020,2:18:00,PM,2,14,2020
2/14/2020 15:27,Fri,15100,???,2,,,,,,,,1,,,,,,,,,,,,,,,2/14/2020,3:27:00,PM,2,14,2020
2/15/2020 11:07,Sat,25000,?? 2?,1,1,1,,2,,,,,,,,,,,,,1,1,,,,,2/15/2020,11:07:00,AM,2,15,2020
2/15/2020 11:59,Sat,17000,???,,2,,,2,,,,,,,,,,,,,,,,,,,2/15/2020,11:59:00,AM,2,15,2020
2/15/2020 12:15,Sat,19000,?? 2?,,,,2,,,2,,,,,,,,,,,,,,,,,2/15/2020,12:15:00,PM,2,15,2020
2/15/2020 12:31,Sat,16500,??,,,,1,,,,,1,,,,,,1,,,,1,,,,,2/15/2020,12:31:00,PM,2,15,2020
2/15/2020 12:35,Sat,15500,???,,,,,1,,,,,,,,,,1,,,,,1,,,,2/15/2020,12:35:00,PM,2,15,2020
2/15/2020 12:50,Sat,17500,?? 3?,,1,,1,1,,,,,,,,,,,,,1,,,,,,2/15/2020,12:50:00,PM,2,15,2020
2/15/2020 12:55,Sat,20500,???,,1,1,1,1,,,1,,,,,,,,,,1,,,,,,2/15/2020,12:55:00,PM,2,15,2020
2/15/2020 13:04,Sat,19300,??,1,,,,,,1,,1,,,,1,,,,,,,,,,,2/15/2020,1:04:00,PM,2,15,2020
2/15/2020 13:38,Sat,17300,???,1,1,1,,,,,,,,,,,,,,1,,,,,,,2/15/2020,1:38:00,PM,2,15,2020
2/15/2020 14:03,Sat,32100,???,2,,,1,,,,1,,1,,,,,,,1,,1,,,,,2/15/2020,2:03:00,PM,2,15,2020
2/15/2020 14:13,Sat,16100,???,2,,,,,,,,1,,,,,,,,,,,,,,,2/15/2020,2:13:00,PM,2,15,2020
2/15/2020 17:19,Sat,19600,?? 2?,2,,,,1,,,,,,,,1,,,,,,,,,,,2/15/2020,5:19:00,PM,2,15,2020
2/16/2020 11:17,Sun,27100,??,2,2,,,,,1,1,,,,,,,,,,,,,,,,2/16/2020,11:17:00,AM,2,16,2020
2/16/2020 11:17,Sun,17000,??,,,,,2,,1,,1,,,,,,,,,,,,,,,2/16/2020,11:17:00,AM,2,16,2020
